IDEQUIPAMENT,ALIES,NOM,CATEGORIA,VIA,SUFIX_VIA,NUM,CPOSTAL,POBLACIO,CODI_MUNICIPI,COMARCA,UTMX,UTMY,LONGITUD,LATITUD,DATA_MODIFICACIO,PROPIETATS,Georeferència
3622041,CAP Santa Rosa,CAP Santa Rosa,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR ELCANO, S/N",cr.,S/N,8923,SANTA COLOMA DE GRAMENET,82457,BARCELONES,"434,282.03","4,588,121.81",2.213312211,41.44198246,11/11/2025 01:10:31 PM,"Horari|de dl. a dv. de 8 a 20 h. Fora d'aquest horari, truqueu al 061 Salut Respon o adreceu-vos al CUAP Santa Coloma de Gramenet (obert 24 hores).",POINT (2.213312211 41.44198246)
3621327,Consultori local Gerri de la Sal,Consultori local Gerri de la Sal,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR SANT SEBASTIÀ, S/N",cr.,S/N,25590,BAIX PALLARS,250390,PALLARS SOBIRA,"340,463.02","4,687,425.69",1.063855501,42.322737435,11/11/2025 01:10:31 PM,Horari|Truqueu al 061 Salut Respon,POINT (1.063855501 42.322737435)
3621569,Hospital Universitari de Traumatologia i Rehabilitació de la Vall d'Hebron,Hospital Universitari de Traumatologia i Rehabilitació de la Vall d'Hebron,Salut|Centres sanitaris|3. Hospitals|,"PS VALL D'HEBRON, 119-129",ps.,119-129,8035,BARCELONA,80193,BARCELONES,"428,429.05","4,586,626.96",2.143432368,41.428018548,11/11/2025 01:10:31 PM,Horari|Urgències i emergències 24 hores.,POINT (2.143432368 41.428018548)
31069791,EAIA Alt Urgell,EAIA Alt Urgell,Salut|Centres sanitaris|4. Centres sociosanitaris|,"PS JOAN BRUDIEU, 8",ps.,8,25700,LA SEU D'URGELL,252038,ALT URGELL,"373,243.10","4,690,326.71",1.460881217,42.354881569,11/11/2025 01:10:31 PM,,POINT (1.460881217 42.354881569)
3619956,CSMA Amposta,CSMA Amposta,Salut|Centres sanitaris|5. Centres de salut mental|,"CR AMÈRICA, 15",cr.,15,43870,AMPOSTA,430141,MONTSIA,"295,201.01","4,509,275.89",0.575603082,40.708953782,11/11/2025 01:10:31 PM,,POINT (0.575603082 40.708953782)
34420129,ASSIR CAP Deltebre,ASSIR CAP Deltebre,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"AV ESPORTIVA, 164",av.,164,43580,DELTEBRE,439018,BAIX EBRE,"308,034.09","4,510,080.70",0.727156277,40.719288224,11/11/2025 01:10:31 PM,"Horari|Matí: dl, dm, dc i dj, Tarda: dl Horari matí: 8.00h a 13.30h Horari tarda: 14.30h a 20.00h",POINT (0.7271562770000001 40.719288224)
3621876,Hestia Duran i Reynals-SS,Hestia Duran i Reynals-SS,Salut|Centres sanitaris|4. Centres sociosanitaris|,"AV DE LA GRANVIA DE L'HOSPITALET, 199",av.,199,8908,L'HOSPITALET DE LLOBREGAT,81017,BARCELONES,"425,651.34","4,577,567.42",2.111304136,41.346171158,11/11/2025 01:10:31 PM,Horari|De 8 a 20 hores.,POINT (2.111304136 41.346171158)
3620812,CAP Les Franqueses del Vallès,CAP Les Franqueses del Vallès,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"AV GIRONA, 290",av.,290,8520,LES FRANQUESES DEL VALLÈS,80863,VALLES ORIENTAL,"441,131.90","4,607,561.59",2.29340071,41.617602578,11/11/2025 01:10:32 PM,"Horari|de dl. a dv. de 8 a 20 h. Fora d'aquest horari, truqueu al 061Salut Respon o adreceu-vos al CUAP Granollers (obert 24 hores).",POINT (2.2934007100000002 41.617602578)
3619622,Hospital Universitari Santa Maria,Hospital Universitari Santa Maria,Salut|Centres sanitaris|5. Centres de salut mental|,"AV ALCALDE ROVIRA ROURE, 44",av.,44,25198,LLEIDA,251207,SEGRIA,"301,435.45","4,610,668.75",0.616485668,41.623043416,11/11/2025 01:10:31 PM,,POINT (0.616485668 41.623043416)
3622556,Hospital de dia sociosanitari Hospital Sant Jaume de Manlleu,Hospital de dia sociosanitari Hospital Sant Jaume de Manlleu,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CT D'OLOT, 7",ct.,7,8560,MANLLEU,81120,OSONA,"441,050.74","4,650,206.40",2.288187226,42.001667473,11/11/2025 01:10:31 PM,,POINT (2.288187226 42.001667473)
3620188,Hospital Comarcal Móra d'Ebre,Hospital Comarcal Móra d'Ebre,Salut|Centres sanitaris|3. Hospitals|,"CR BENET MESSEGUER, S/N",cr.,S/N,43740,MÓRA D'EBRE,430939,RIBERA D'EBRE,"301,590.75","4,552,059.24",0.637511988,41.095599938,11/11/2025 01:10:31 PM,Horari|Urgències i emergències 24 h.,POINT (0.6375119880000001 41.095599938)
3622598,Consultori local Tiana,Consultori local Tiana,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"CR FRANCI, 9",cr.,9,8391,TIANA,82824,MARESME,"438,848.33","4,592,276.48",2.267548464,41.479763429,11/11/2025 01:10:32 PM,Horari|de dl. a dv. de 8 a 14 h i de 15 a 20 h. Fora d'aquest horari truqueu al 061 Salut Respon o adreceu-vos al CAP Montgat (ds. de 9 a 17 h) o al CUAP Badalona (obert 24 hores) o a l'Hospital Municipal de Badalona.,POINT (2.267548464 41.479763429)
3620466,CAP Dr. Josep Alsina i Bofill de Palafrugell,CAP Dr. Josep Alsina i Bofill de Palafrugell,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"CR ÀNGEL GUIMERÀ, 6",cr.,6,17200,PALAFRUGELL,171175,BAIX EMPORDA,"513,714.61","4,640,083.85",3.165374004,41.91258425,11/11/2025 01:10:32 PM,"Horari|24 hores. En cas d'urgència, truqueu al 061 Salut Respon.",POINT (3.1653740040000002 41.91258425)
3620964,CAP Sant Celoni,CAP Sant Celoni,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR DIPUTACIÓ, 30",cr.,30,8470,SANT CELONI,82021,VALLES ORIENTAL,"457,222.26","4,615,244.23",2.485976066,41.687823879,11/11/2025 01:10:31 PM,"Horari|de dl. a div. de 8 a 20 hores. Fora d'aquest horari, truqueu al 061 Salut Respon.",POINT (2.485976066 41.687823879)
3620939,CAP Vallcarca-Sant Gervasi - Equip Vallcarca,CAP Vallcarca-Sant Gervasi - Equip Vallcarca,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"AV VALLCARCA, 169-205",av.,169-205,8023,BARCELONA,80193,BARCELONES,"428,284.42","4,585,270.04",2.141862493,41.415784461,11/11/2025 01:10:31 PM,Horari|De dl. a dv. de 8 a 20 h i ds. de 9 a 14 h. Fora d'aquest horari telèfon 061 Salut Respon o al CUAP Horta,POINT (2.141862493 41.415784461)
3620297,Hospital de Figueres,Hospital de Figueres,Salut|Centres sanitaris|3. Hospitals|,"RD RECTOR AROLAS, S/N",rd.,S/N,17600,FIGUERES,170669,ALT EMPORDA,"496,345.17","4,679,529.60",2.955682479,42.26796396,11/11/2025 01:10:31 PM,Horari|Urgències i emergències 24 hores.,POINT (2.955682479 42.26796396)
31294920,Hospital Sant Pau i Santa Tecla,Hospital Sant Pau i Santa Tecla,Salut|Centres sanitaris|3. Hospitals|,"RB VELLA, 14",rb.,14,43003,TARRAGONA,431482,TARRAGONES,"353,491.98","4,553,143.34",1.254926456,41.116375149,11/11/2025 01:10:31 PM,Horari|Urgències i emergències 24 hores.,POINT (1.254926456 41.116375149)
3621867,CSMIJ Castelldefels,CSMIJ Castelldefels,Salut|Centres sanitaris|5. Centres de salut mental|,"CR VALÈNCIA, 4-8",cr.,4-8,8860,CASTELLDEFELS,80569,BAIX LLOBREGAT,"414,361.22","4,569,912.10",1.977449563,41.276103863,11/11/2025 01:10:31 PM,Horari|dl. a dj. de 9 a 17.30 h i dv. de 9 a 15 h.,POINT (1.977449563 41.276103863)
3619961,CAS Tortosa,CAS Tortosa,Salut|Centres sanitaris|6. Centres d'atenció i seguiment a les drogodependències|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"PS MOSSEN VALLS, 1",ps.,1,43590,TORTOSA,431554,BAIX EBRE,"290,036.08","4,522,592.18",0.510042983,40.827501785,11/11/2025 01:10:32 PM,Horari|de dl. a dv. de 9 a 14 h i dl. de 17 a 19 h.,POINT (0.5100429830000001 40.827501785)
3622463,CSMA Sant Feliu,CSMA Sant Feliu,Salut|Centres sanitaris|5. Centres de salut mental|,"PL FELIP ALCANTARA, 3",pl.,3,8980,SANT FELIU DE LLOBREGAT,82114,BAIX LLOBREGAT,"419,818.64","4,581,195.00",2.041114802,41.37828318,11/11/2025 01:10:31 PM,Horari|De dilluns a dijous de 8 a 17.30 h i divendres de 8 a 14.30 h.,POINT (2.041114802 41.37828318)
3620321,Hospital Universitari d'Igualada,Hospital Universitari d'Igualada,Salut|Centres sanitaris|3. Hospitals|,"AV CATALUNYA, 11",av.,11,8700,IGUALADA,81022,ANOIA,"384,952.84","4,604,947.35",1.619722323,41.587940966,11/11/2025 01:10:31 PM,Horari|Urgències i emergències 24 hores.,POINT (1.619722323 41.587940966)
26648172,Consultori local Premià de Dalt (Nucli),Consultori local Premià de Dalt (Nucli),Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CT DE L'ENLLAÇ, 37",ct.,37,8338,PREMIÀ DE DALT,82303,MARESME,"445,729.35","4,594,967.30",2.349718885,41.504494559,11/11/2025 01:10:31 PM,Horari|Horari habitual: de dl. a dv. de 8 a 20 h. Fora d'aquest horari truqueu al 061 Salut Respon.,POINT (2.349718885 41.504494559)
3621036,CAP Bellver de Cerdanya,CAP Bellver de Cerdanya,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"AV PERE SICART, 1",av.,1,25720,BELLVER DE CERDANYA,250518,CERDANYA,"399,356.67","4,691,629.60",1.777653224,42.370430605,11/11/2025 01:10:31 PM,"Horari|De dl. a dv., de 8 a 15 h; ds., dg. i festius, de 12 a 13 h. Fora d'aquest horari truqueu al 061 Salut Respon",POINT (1.777653224 42.370430605)
34115215,Hospital de dia infantil juvenil Girona,Hospital de dia infantil juvenil Girona,Salut|Centres sanitaris|5. Centres de salut mental|,"CR DOCTOR CASTANY, S/N",cr.,S/N,17190,SALT,171557,GIRONES,"483,249.27","4,646,717.71",2.79782736,41.972274933,11/11/2025 01:10:31 PM,,POINT (2.7978273600000003 41.972274933)
3620157,Consultori local Benissanet,Consultori local Benissanet,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR CALVARI, S/N",cr.,S/N,43747,BENISSANET,430265,RIBERA D'EBRE,"301,163.43","4,547,973.58",0.633747728,41.058722875,11/11/2025 01:10:31 PM,Horari|de dl. a dv. de 8 a 15 h. Fora d'aquest horari adreceu-vos al CAP Móra la Nova.,POINT (0.633747728 41.058722875)
3622341,Centre sociosanitari Benito Menni,Centre sociosanitari Benito Menni,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CR DOCTOR ANTONI PUJADAS, 38",cr.,38,8830,SANT BOI DE LLOBREGAT,82009,BAIX LLOBREGAT,"419,515.02","4,578,093.30",2.037895931,41.350317678,11/11/2025 01:10:31 PM,Horari|De dilluns a dijous de 9 a 16.30 h. i divendres de 9 a 15 h.,POINT (2.037895931 41.350317678)
3621707,PADES Esquerra Eixample,PADES Esquerra Eixample,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CR REI MARTÍ, 44",cr.,44,8014,BARCELONA,80193,BARCELONES,"428,134.58","4,580,668.69",2.140615808,41.374328589,11/11/2025 01:10:31 PM,,POINT (2.140615808 41.374328589)
3620787,CAS La Seu d'Urgell,CAS La Seu d'Urgell,Salut|Centres sanitaris|6. Centres d'atenció i seguiment a les drogodependències|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"PS JOAN BRUDIEU, 8",ps.,8,25700,LA SEU D'URGELL,252038,ALT URGELL,"373,243.10","4,690,326.71",1.460881217,42.354881569,11/11/2025 01:10:32 PM,,POINT (1.460881217 42.354881569)
11782206,CSMA Ripollet-Cerdanyola-Montcada i Reixach,CSMA Ripollet-Cerdanyola-Montcada i Reixach,Salut|Centres sanitaris|5. Centres de salut mental|,"CT BARCELONA, 23",ct.,23,8291,RIPOLLET,81803,VALLES OCCIDENTAL,"429,246.08","4,593,520.67",2.152401571,41.490179325,11/11/2025 01:10:31 PM,,POINT (2.152401571 41.490179325)
3619530,CAS Mollerussa,CAS Mollerussa,Salut|Centres sanitaris|6. Centres d'atenció i seguiment a les drogodependències|,"CT DE MIRALCAMP, S/N",ct.,S/N,25230,MOLLERUSSA,251370,PLA D'URGELL,"324,364.93","4,609,986.50",0.891733987,41.622278894,11/11/2025 01:10:31 PM,Horari|Dimarts de 8 a 15 h,POINT (0.8917339870000001 41.622278894)
3620219,Consultori local Castellfollit del Boix,Consultori local Castellfollit del Boix,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR AJUNTAMENT, S/N",cr.,S/N,8255,CASTELLFOLLIT DEL BOIX,80594,BAGES,"390,417.02","4,613,614.79",1.68367488,41.666758436,11/11/2025 01:10:31 PM,"Horari|dt. de 14,30 a 15,30h. i dj. de 9 a 10 h. Fora dels horaris d'obertura us podeu adreçar al CAP Sant Andreu o truqueu al 061 Salut Respon.",POINT (1.68367488 41.666758436)
3622717,CAP Rubí,CAP Rubí,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"CR PRAT DE LA RIBA, 20-22",cr.,20-22,8191,RUBÍ,81846,VALLES OCCIDENTAL,"419,193.85","4,594,213.43",2.031903184,41.495468098,11/11/2025 01:10:32 PM,"Horari|de dl. a dv. de 8 a 20 h. Fora d'aquest horari, truqueu al 061 Salut Respon o adreceu-vos al CUAP Rubí (obert 24 hores).",POINT (2.031903184 41.495468098)
3621514,CAS Aran,CAS Aran,Salut|Centres sanitaris|6. Centres d'atenció i seguiment a les drogodependències|,"CR ESPITAU, 8",cr.,8,25530,VIELHA E MIJARAN,252430,VALL D'ARAN,"319,631.50","4,730,072.66",0.797774226,42.701981755,11/11/2025 01:10:31 PM,Horari|Dilluns 11 a 16 h,POINT (0.797774226 42.701981755)
3620045,ICO Girona,ICO Girona,Salut|Centres sanitaris|3. Hospitals|,"AV FRANÇA, S/N",av.,S/N,17007,GIRONA,170792,GIRONES,"485,019.86","4,649,225.54",2.819133385,41.99489771,11/11/2025 01:10:31 PM,Horari|Atenció d'urgències a l'Hospital Universitari de Girona Doctor Josep Trueta.,POINT (2.819133385 41.994897710000004)
3620142,Hospital de dia de malalties neurodegeneratives i rehabilitació,Hospital de dia de malalties neurodegeneratives i rehabilitació,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CR de l'Arxiu Simancas, 43",cr.,43,43540,LA RÀPITA,431362,MONTSIA,"295,705.39","4,498,765.42",0.584985162,40.614476955,11/11/2025 01:10:31 PM,,POINT (0.5849851620000001 40.614476955)
3620938,CAP Vallcarca-Sant Gervasi - Equip Sant Gervasi,CAP Vallcarca-Sant Gervasi - Equip Sant Gervasi,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"AV VALLCARCA, 169-205",av.,169-205,8023,BARCELONA,80193,BARCELONES,"428,284.42","4,585,270.04",2.141862493,41.415784461,11/11/2025 01:10:31 PM,Horari|De dl. a dv. de 8 a 20 h i ds. de 9 a 14 h. Fora d'aquest horari telèfon 061 Salut Respon o al CUAP Horta,POINT (2.141862493 41.415784461)
3622217,Hospital Comarcal Sant Antoni Abat,Hospital Comarcal Sant Antoni Abat,Salut|Centres sanitaris|3. Hospitals|,"CR SANT JOSEP, 21-23",cr.,21-23,8800,VILANOVA I LA GELTRÚ,83073,GARRAF,"392,958.59","4,564,933.07",1.722824895,41.228711554,11/11/2025 01:10:31 PM,Horari|Urgències i emergències 24 hores.,POINT (1.722824895 41.228711554)
33581637,ASSIR CAP El Temple,ASSIR CAP El Temple,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PL CARRILET, S/N",pl.,S/N,43500,TORTOSA,431554,BAIX EBRE,"290,869.02","4,520,051.62",0.52076391,40.80484919,11/11/2025 01:10:31 PM,"Horari|Matí: dl, dm i dv, Tarda: dm i dj Horari matí: 8.00h a 13.30h Horari tarda: 14.30h a 20.00h",POINT (0.52076391 40.80484919)
3621381,CUAP Gràcia,CUAP Gràcia,Salut|Centres sanitaris|2. Centres amb atenció continuada|,"CR LARRARD, 1",cr.,1,8024,BARCELONA,80193,BARCELONES,"429,462.43","4,584,687.75",2.156024814,41.410644295,11/11/2025 01:10:31 PM,Horari|24 h.,POINT (2.1560248140000002 41.410644295)
15231498,Atenció continuada CAP Mora la Nova,Atenció continuada CAP Mora la Nova,Salut|Centres sanitaris|2. Centres amb atenció continuada|,"CR FRANCESC MACIÀ, 58",cr.,58,43770,MÓRA LA NOVA,430944,RIBERA D'EBRE,"302,916.68","4,552,266.27",0.653220904,41.097785862,11/11/2025 01:10:31 PM,Horari|de dl. a dv. de 20 a 8 h. Caps de setmana i festius 24 h.,POINT (0.653220904 41.097785862)
3622228,Atenció continuada CAP Dr. Gonçal Calvo i Queraltó,Atenció continuada CAP Dr. Gonçal Calvo i Queraltó,Salut|Centres sanitaris|2. Centres amb atenció continuada|,"CR JOAN FUSTÉ ORTELLS, 1",cr.,1,8310,ARGENTONA,80095,MARESME,"450,131.50","4,600,825.19",2.40197766,41.557542231,11/11/2025 01:10:31 PM,Horari|dissabtes de 8 a 17 h. Fora d'aquest horari truqueu al  061 Salut Respon o adreceu-vos al CUAP El Maresme (obert 24 hores),POINT (2.40197766 41.557542231)
3620828,Hospital General de Granollers,Hospital General de Granollers,Salut|Centres sanitaris|3. Hospitals|,"CR FRANCESC RIBAS, 62",cr.,62,8402,GRANOLLERS,80961,VALLES ORIENTAL,"441,265.44","4,607,039.49",2.295054704,41.612910122,11/11/2025 01:10:31 PM,Horari|Urgències i emergències 24 hores.,POINT (2.295054704 41.612910122)
11729856,Consultori local L'Ampolla,Consultori local L'Ampolla,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PL MANEL FERRÉ, S/N",pl.,S/N,43895,L'AMPOLLA,439060,BAIX EBRE,"307,227.23","4,520,623.54",0.714359528,40.814000449,11/11/2025 01:10:31 PM,Horari|De dilluns a divendres de 8 a 15 h. Fora d'aquest horari adreceu-vos al PAC L'Aldea.,POINT (0.714359528 40.814000449)
3620152,Consultori local de Sant Jaume d'Enveja,Consultori local de Sant Jaume d'Enveja,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PL FRANCESC GRAUPERA, 88-91",pl.,88-91,43877,SANT JAUME D'ENVEJA,439023,MONTSIA,"307,528.93","4,508,734.67",0.721592992,40.707053953,11/11/2025 01:10:31 PM,Horari|De dilluns a divendres de 8 a 15 h. Fora d'aquest horari adreceu-vos al CAP Deltebre.,POINT (0.721592992 40.707053953)
3620899,Consultori local Alinyà,Consultori local Alinyà,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PL VALL PLA, S/N",pl.,S/N,25794,FÍGOLS I ALINYÀ,259084,ALT URGELL,"369,663.47","4,670,800.25",1.421823961,42.17849688,11/11/2025 01:10:31 PM,Horari|Truqueu al 061 Salut Respon. Tancat temporalment per reorganització del servei.,POINT (1.421823961 42.17849688)
33171869,ASSIR CAP Pobla de Segur,ASSIR CAP Pobla de Segur,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR DE LES ESGRASES, 2",cr.,2,25500,LA POBLA DE SEGUR,251713,PALLARS JUSSA,"332,291.01","4,679,199.76",0.967121598,42.246982601,11/11/2025 01:10:31 PM,"Horari|Aquest ASSIR presta serveis en altres centres, truqueu al vostre CAP i us informaran del punt d'atenció que us correspon.",POINT (0.9671215980000001 42.246982601)
3621558,Hospital de l'Esperança,Hospital de l'Esperança,Salut|Centres sanitaris|3. Hospitals|,"CR SANT JOSEP DE LA MUNTANYA, 12",cr.,12,8024,BARCELONA,80193,BARCELONES,"429,323.63","4,584,723.98",2.154360089,41.410958394,11/11/2025 01:10:31 PM,Horari|Urgències i emergències 24 hores al CUAP Gràcia.,POINT (2.154360089 41.410958394)
3622464,Hospital de dia sociosanitari Pins d'Or,Hospital de dia sociosanitari Pins d'Or,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CR LES ROSES, 17",cr.,17,8980,SANT FELIU DE LLOBREGAT,82114,BAIX LLOBREGAT,"420,454.39","4,581,886.57",2.048625931,41.384574767,11/11/2025 01:10:31 PM,Horari|De dilluns a divendres de 8.30 a 17.30 h.,POINT (2.048625931 41.384574767)
11731566,Consultori local Freginals,Consultori local Freginals,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR ESCOLES, 1",cr.,1,43558,FREGINALS,430629,MONTSIA,"290,376.40","4,505,107.79",0.519932112,40.670226543,11/11/2025 01:10:31 PM,Horari|Obert 3 dies a la setmana de 8 a 15 h. Fora d'aquest horari adreceu-vos al CAP d'Amposta.,POINT (0.519932112 40.670226543)
33597538,ASSIR CAP Banyoles,ASSIR CAP Banyoles,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PL DE CATALUNYA, 6",pl.,6,17820,BANYOLES,170157,PLA DE L'ESTANY,"480,397.38","4,663,585.07",2.762842402,42.124125267,11/11/2025 01:10:31 PM,Horari|ASSIR GIRONA,POINT (2.762842402 42.124125267)
33609082,ASSIR CAP Dr. Francisco Benito Inaraja,ASSIR CAP Dr. Francisco Benito Inaraja,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"AV DE VIDRERES, 179-181",av.,179-181,17310,LLORET DE MAR,170950,SELVA,"486,312.08","4,617,528.39",2.835468583,41.709429333,11/11/2025 01:10:31 PM,,POINT (2.835468583 41.709429333)
3622199,Hospital de dia sociosanitari Sagrat Cor de Martorell,Hospital de dia sociosanitari Sagrat Cor de Martorell,Salut|Centres sanitaris|4. Centres sociosanitaris|,"AV COMTE DE LLOBREGAT, 117",av.,117,8760,MARTORELL,81141,BAIX LLOBREGAT,"409,154.42","4,593,950.79",1.911685288,41.492027634,11/11/2025 01:10:31 PM,Horari|De dilluns a divendres de 8.30 a 18.30 h.,POINT (1.9116852880000001 41.492027634)
14555603,Atenció continuada CAP Xerta,Atenció continuada CAP Xerta,Salut|Centres sanitaris|2. Centres amb atenció continuada|,"AV DE MARTÍ MARTÍ, S/N",av.,S/N,43592,XERTA,430521,BAIX EBRE,"288,655.12","4,531,323.77",0.4907147,40.9057298,11/11/2025 01:10:31 PM,Horari|Caps de setmana de 8 a 20 h.,POINT (0.4907147 40.9057298)
33616710,ASSIR CAP Torroella de Montgrí,ASSIR CAP Torroella de Montgrí,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR DOCTOR MOLINAS, 1",cr.,1,17257,TORROELLA DE MONTGRÍ,171997,BAIX EMPORDA,"510,480.73","4,653,965.46",3.126626585,42.037661075,11/11/2025 01:10:31 PM,Horari|de dl. a dv. de 8 a 20h.,POINT (3.126626585 42.037661075)
7511553,Servei de Rehabilitació Comunitària Sant Feliu Llobregat,Servei de Rehabilitació Comunitària Sant Feliu Llobregat,Salut|Centres sanitaris|5. Centres de salut mental|,"CR LES ROSES, 17",cr.,17,8980,SANT FELIU DE LLOBREGAT,82114,BAIX LLOBREGAT,"420,454.39","4,581,886.57",2.048625931,41.384574767,11/11/2025 01:10:31 PM,"Horari|Dilluns, dimecres i dijous de 8 a 15.30 h, dimarts de 8 a 17 h, i divendres de 8 a 14.30 h.",POINT (2.048625931 41.384574767)
3621846,CAS Alt Penedès,CAS Alt Penedès,Salut|Centres sanitaris|6. Centres d'atenció i seguiment a les drogodependències|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"AV DE LA PELEGRINA, 70",av.,70,8720,VILAFRANCA DEL PENEDÈS,83054,ALT PENEDES,"391,832.66","4,578,792.35",1.706931548,41.353371306,11/11/2025 01:10:32 PM,"Horari|Dilluns, dimarts, dimecres i divendres de 9 a 15 h i dijous d'11.30 a 15 h.",POINT (1.706931548 41.353371306)
