Provincia de residencia	Causas (lista reducida)	Sexo	Edad	Total
Tarragona	055 Infarto agudo de miocardio	Hombres	De 70 a 74 años	17
Tarragona	055 Infarto agudo de miocardio	Hombres	De 75 a 79 años	13
Tarragona	055 Infarto agudo de miocardio	Hombres	De 80 a 84 años	11
Tarragona	055 Infarto agudo de miocardio	Hombres	De 85 a 89 años	14
Tarragona	055 Infarto agudo de miocardio	Hombres	De 90 a 94 años	10
Tarragona	055 Infarto agudo de miocardio	Hombres	De 95 años y más	6
Tarragona	055 Infarto agudo de miocardio	Mujeres	Todas las edades	65
Tarragona	055 Infarto agudo de miocardio	Mujeres	Menores de 1 año	0
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 1 a 14 años	0
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 15 a 29 años	0
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 30 a 39 años	0
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 40 a 44 años	1
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 45 a 49 años	0
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 50 a 54 años	1
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 55 a 59 años	2
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 60 a 64 años	4
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 65 a 69 años	4
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 70 a 74 años	6
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 75 a 79 años	4
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 80 a 84 años	10
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 85 a 89 años	15
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 90 a 94 años	12
Tarragona	055 Infarto agudo de miocardio	Mujeres	De 95 años y más	6
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	Todas las edades	204
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	Menores de 1 año	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 1 a 14 años	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 15 a 29 años	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 30 a 39 años	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 40 a 44 años	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 45 a 49 años	2
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 50 a 54 años	3
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 55 a 59 años	5
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 60 a 64 años	10
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 65 a 69 años	20
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 70 a 74 años	20
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 75 a 79 años	27
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 80 a 84 años	26
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 85 a 89 años	33
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 90 a 94 años	42
Tarragona	056 Otras enfermedades isquémicas del corazón	Ambos sexos	De 95 años y más	16
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	Todas las edades	122
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	Menores de 1 año	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 1 a 14 años	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 15 a 29 años	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 30 a 39 años	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 40 a 44 años	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 45 a 49 años	1
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 50 a 54 años	3
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 55 a 59 años	4
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 60 a 64 años	9
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 65 a 69 años	16
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 70 a 74 años	12
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 75 a 79 años	16
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 80 a 84 años	21
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 85 a 89 años	18
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 90 a 94 años	16
Tarragona	056 Otras enfermedades isquémicas del corazón	Hombres	De 95 años y más	6
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	Todas las edades	82
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	Menores de 1 año	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 1 a 14 años	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 15 a 29 años	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 30 a 39 años	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 40 a 44 años	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 45 a 49 años	1
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 50 a 54 años	0
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 55 a 59 años	1
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 60 a 64 años	1
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 65 a 69 años	4
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 70 a 74 años	8
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 75 a 79 años	11
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 80 a 84 años	5
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 85 a 89 años	15
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 90 a 94 años	26
Tarragona	056 Otras enfermedades isquémicas del corazón	Mujeres	De 95 años y más	10
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	Todas las edades	292
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	Menores de 1 año	0
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 1 a 14 años	0
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 15 a 29 años	0
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 30 a 39 años	0
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 40 a 44 años	0
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 45 a 49 años	0
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 50 a 54 años	3
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 55 a 59 años	7
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 60 a 64 años	4
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 65 a 69 años	8
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 70 a 74 años	14
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 75 a 79 años	23
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 80 a 84 años	34
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 85 a 89 años	57
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 90 a 94 años	83
Tarragona	057 Insuficiencia cardíaca	Ambos sexos	De 95 años y más	59
Tarragona	057 Insuficiencia cardíaca	Hombres	Todas las edades	128
Tarragona	057 Insuficiencia cardíaca	Hombres	Menores de 1 año	0
Tarragona	057 Insuficiencia cardíaca	Hombres	De 1 a 14 años	0
Tarragona	057 Insuficiencia cardíaca	Hombres	De 15 a 29 años	0
Tarragona	057 Insuficiencia cardíaca	Hombres	De 30 a 39 años	0
Tarragona	057 Insuficiencia cardíaca	Hombres	De 40 a 44 años	0
Tarragona	057 Insuficiencia cardíaca	Hombres	De 45 a 49 años	0
Tarragona	057 Insuficiencia cardíaca	Hombres	De 50 a 54 años	2
Tarragona	057 Insuficiencia cardíaca	Hombres	De 55 a 59 años	4
Tarragona	057 Insuficiencia cardíaca	Hombres	De 60 a 64 años	3
Tarragona	057 Insuficiencia cardíaca	Hombres	De 65 a 69 años	6
Tarragona	057 Insuficiencia cardíaca	Hombres	De 70 a 74 años	11
Tarragona	057 Insuficiencia cardíaca	Hombres	De 75 a 79 años	13
Tarragona	057 Insuficiencia cardíaca	Hombres	De 80 a 84 años	19
Tarragona	057 Insuficiencia cardíaca	Hombres	De 85 a 89 años	26
Tarragona	057 Insuficiencia cardíaca	Hombres	De 90 a 94 años	26
Tarragona	057 Insuficiencia cardíaca	Hombres	De 95 años y más	18
Tarragona	057 Insuficiencia cardíaca	Mujeres	Todas las edades	164
Tarragona	057 Insuficiencia cardíaca	Mujeres	Menores de 1 año	0
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 1 a 14 años	0
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 15 a 29 años	0
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 30 a 39 años	0
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 40 a 44 años	0
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 45 a 49 años	0
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 50 a 54 años	1
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 55 a 59 años	3
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 60 a 64 años	1
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 65 a 69 años	2
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 70 a 74 años	3
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 75 a 79 años	10
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 80 a 84 años	15
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 85 a 89 años	31
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 90 a 94 años	57
Tarragona	057 Insuficiencia cardíaca	Mujeres	De 95 años y más	41
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	Todas las edades	378
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	Menores de 1 año	0
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 1 a 14 años	0
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 15 a 29 años	0
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 30 a 39 años	0
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 40 a 44 años	2
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 45 a 49 años	4
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 50 a 54 años	9
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 55 a 59 años	11
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 60 a 64 años	10
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 65 a 69 años	24
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 70 a 74 años	31
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 75 a 79 años	36
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 80 a 84 años	49
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 85 a 89 años	67
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 90 a 94 años	83
Tarragona	058 Otras enfermedades del corazón	Ambos sexos	De 95 años y más	52
Tarragona	058 Otras enfermedades del corazón	Hombres	Todas las edades	195
Tarragona	058 Otras enfermedades del corazón	Hombres	Menores de 1 año	0
Tarragona	058 Otras enfermedades del corazón	Hombres	De 1 a 14 años	0
Tarragona	058 Otras enfermedades del corazón	Hombres	De 15 a 29 años	0
Tarragona	058 Otras enfermedades del corazón	Hombres	De 30 a 39 años	0
Tarragona	058 Otras enfermedades del corazón	Hombres	De 40 a 44 años	2
Tarragona	058 Otras enfermedades del corazón	Hombres	De 45 a 49 años	4
Tarragona	058 Otras enfermedades del corazón	Hombres	De 50 a 54 años	7
Tarragona	058 Otras enfermedades del corazón	Hombres	De 55 a 59 años	7
Tarragona	058 Otras enfermedades del corazón	Hombres	De 60 a 64 años	9
Tarragona	058 Otras enfermedades del corazón	Hombres	De 65 a 69 años	19
Tarragona	058 Otras enfermedades del corazón	Hombres	De 70 a 74 años	21
Tarragona	058 Otras enfermedades del corazón	Hombres	De 75 a 79 años	22
Tarragona	058 Otras enfermedades del corazón	Hombres	De 80 a 84 años	26
Tarragona	058 Otras enfermedades del corazón	Hombres	De 85 a 89 años	26
Tarragona	058 Otras enfermedades del corazón	Hombres	De 90 a 94 años	33
Tarragona	058 Otras enfermedades del corazón	Hombres	De 95 años y más	19
Tarragona	058 Otras enfermedades del corazón	Mujeres	Todas las edades	183
Tarragona	058 Otras enfermedades del corazón	Mujeres	Menores de 1 año	0
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 1 a 14 años	0
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 15 a 29 años	0
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 30 a 39 años	0
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 40 a 44 años	0
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 45 a 49 años	0
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 50 a 54 años	2
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 55 a 59 años	4
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 60 a 64 años	1
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 65 a 69 años	5
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 70 a 74 años	10
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 75 a 79 años	14
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 80 a 84 años	23
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 85 a 89 años	41
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 90 a 94 años	50
Tarragona	058 Otras enfermedades del corazón	Mujeres	De 95 años y más	33
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	Todas las edades	386
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	Menores de 1 año	0
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 1 a 14 años	0
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 15 a 29 años	1
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 30 a 39 años	2
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 40 a 44 años	0
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 45 a 49 años	5
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 50 a 54 años	9
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 55 a 59 años	7
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 60 a 64 años	12
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 65 a 69 años	20
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 70 a 74 años	20
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 75 a 79 años	38
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 80 a 84 años	52
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 85 a 89 años	93
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 90 a 94 años	87
Tarragona	059 Enfermedades cerebrovasculares	Ambos sexos	De 95 años y más	40
Tarragona	059 Enfermedades cerebrovasculares	Hombres	Todas las edades	158
Tarragona	059 Enfermedades cerebrovasculares	Hombres	Menores de 1 año	0
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 1 a 14 años	0
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 15 a 29 años	0
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 30 a 39 años	0
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 40 a 44 años	0
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 45 a 49 años	4
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 50 a 54 años	5
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 55 a 59 años	4
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 60 a 64 años	8
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 65 a 69 años	15
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 70 a 74 años	9
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 75 a 79 años	15
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 80 a 84 años	22
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 85 a 89 años	35
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 90 a 94 años	32
Tarragona	059 Enfermedades cerebrovasculares	Hombres	De 95 años y más	9
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	Todas las edades	228
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	Menores de 1 año	0
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 1 a 14 años	0
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 15 a 29 años	1
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 30 a 39 años	2
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 40 a 44 años	0
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 45 a 49 años	1
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 50 a 54 años	4
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 55 a 59 años	3
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 60 a 64 años	4
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 65 a 69 años	5
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 70 a 74 años	11
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 75 a 79 años	23
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 80 a 84 años	30
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 85 a 89 años	58
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 90 a 94 años	55
Tarragona	059 Enfermedades cerebrovasculares	Mujeres	De 95 años y más	31
Tarragona	060 Aterosclerosis	Ambos sexos	Todas las edades	22
Tarragona	060 Aterosclerosis	Ambos sexos	Menores de 1 año	0
Tarragona	060 Aterosclerosis	Ambos sexos	De 1 a 14 años	0
Tarragona	060 Aterosclerosis	Ambos sexos	De 15 a 29 años	0
Tarragona	060 Aterosclerosis	Ambos sexos	De 30 a 39 años	0
Tarragona	060 Aterosclerosis	Ambos sexos	De 40 a 44 años	0
Tarragona	060 Aterosclerosis	Ambos sexos	De 45 a 49 años	0
Tarragona	060 Aterosclerosis	Ambos sexos	De 50 a 54 años	0
Tarragona	060 Aterosclerosis	Ambos sexos	De 55 a 59 años	0
Tarragona	060 Aterosclerosis	Ambos sexos	De 60 a 64 años	0
Tarragona	060 Aterosclerosis	Ambos sexos	De 65 a 69 años	0
Tarragona	060 Aterosclerosis	Ambos sexos	De 70 a 74 años	3
Tarragona	060 Aterosclerosis	Ambos sexos	De 75 a 79 años	1
Tarragona	060 Aterosclerosis	Ambos sexos	De 80 a 84 años	5
Tarragona	060 Aterosclerosis	Ambos sexos	De 85 a 89 años	5
Tarragona	060 Aterosclerosis	Ambos sexos	De 90 a 94 años	4
Tarragona	060 Aterosclerosis	Ambos sexos	De 95 años y más	4
Tarragona	060 Aterosclerosis	Hombres	Todas las edades	10
Tarragona	060 Aterosclerosis	Hombres	Menores de 1 año	0
Tarragona	060 Aterosclerosis	Hombres	De 1 a 14 años	0
Tarragona	060 Aterosclerosis	Hombres	De 15 a 29 años	0
Tarragona	060 Aterosclerosis	Hombres	De 30 a 39 años	0
Tarragona	060 Aterosclerosis	Hombres	De 40 a 44 años	0
Tarragona	060 Aterosclerosis	Hombres	De 45 a 49 años	0
Tarragona	060 Aterosclerosis	Hombres	De 50 a 54 años	0
Tarragona	060 Aterosclerosis	Hombres	De 55 a 59 años	0
Tarragona	060 Aterosclerosis	Hombres	De 60 a 64 años	0
Tarragona	060 Aterosclerosis	Hombres	De 65 a 69 años	0
Tarragona	060 Aterosclerosis	Hombres	De 70 a 74 años	2
Tarragona	060 Aterosclerosis	Hombres	De 75 a 79 años	1
Tarragona	060 Aterosclerosis	Hombres	De 80 a 84 años	3
Tarragona	060 Aterosclerosis	Hombres	De 85 a 89 años	3
Tarragona	060 Aterosclerosis	Hombres	De 90 a 94 años	1
